0000000000000000000000000000000000111000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000100000000000010000000110001111111111100000000001111110101100000000100010000000000001000000000000000001000110000000000010000000000000000010111100000000000100000000000000000111111000000000001000000000000000111111100000011111110000000000000001111001000001111111100000000000000011000010000111111111000000000000101111000100001111111111000000000000000000001000111111111000000000000000000000111001111111110000000000000000000111110011111111100000000000000000111111000011111100000000000000000011111110000000000000000000000000000111100000000000000000000000000000001100000000000000000000000101000111111111111000000000000000000000000000010000101111111111100000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000011111111111111100010011001111111111100000000000000111111110110,sharp
0000000000000000000000000000000010000000000000000000000000000000000100000000000000000001000000011100001001111111111111111110000000111001111100000000000000000000000000000000110000000000000000000000000000000001100000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000001100000000000000000000010000000000011010000011001011111111111111111100110000000110000000010001000000000011110000000000000000100011000000000011000000000000000001001110000000000100000000000000000011111100000011001000000000000000011111110000011111110000000000000000111100100001111111100000000000000001110001000111111111001111111111111111111111111111111111100011111111000010001100111111111000001111111110000100111101111111110000011111111100001111111001111111000000111111111000111111100001111000000001111111100001111110000000000000000011111111000011100100000000000000000111111100000110001100001000000000111111111111111110011110111010111110010000000000001000100000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110111111111111111111111111111011100100000000000000000100000000000000,sharp
0000000000000000000000000000000010000000000000000000100000001110000100111111111111111111000000011100111110000000000000000000000000000000011000000000000000000000000000000000110000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000000110000000000000000000001000000000001101000001100101111111111111111110011000000011000000001000100000000001111000000000000000010001100000000001100000000000000000100111000000000010000000000000000001111110000001100100000000000000001111111000001111111000000000000000011110010000111111110000000000000000111000100011111111100111111111111111111111111111111111110001111111100001000110011111111100000111111111000010011110111111111000001111111110000111111100111111100000011111111100011111110000111100000000111111110000111111000000000000000001111111100001110010000000000000000011111110000011000110000100000000011111111111111111001111011101011111001000000000000100010000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011111111111111111111111111101110010000000000000000010000000000000000000000000000010000000000000000000,sharp
1010001111111011111100000010001010011111111111111111111111111111111111001000110000000000000000000000001000010111100000000000000000000000010001111111000000000000000000000000100111111100000000000000000000000001001110001000000000000100000000000010011000010000000000001000000000000100111111111111111111111011111111111110111011100000001100110000000000010001101111000000011001110000000000100011111110000000111111100000000001001111111000000011111111000000111110011110010000000111111000000111111100111000100000001110010000011111111010100001000000011100100000111111110111111111111111111111111111111111111010000000000000110011000111111111010100000000000001101111001111111110100000000000000011111110011111111001000000000000001111111000011111101010000000000000011110100000111100001100000000000000111001000001110000011000000000000001110000000011000001111111111111111111111111111111111111100000000000000011001000011000011111000000000000000110000000110001111010000000000000000000000001101111100100000000000000000000000010011100001000000000000000000000000100000000010000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000111111111111110000000000000000000000001000000000000000000000000000000000010000000000,sharp
1111111111000000000000000000000111111111111111111111111111110110011111111111111100000000000000011111111101111111111100000000000000000000100000000010010000000000000000000001000111111111100000000000000000000000001111111111000000000000000000000100011111111110000000000000000000001000111111111100001000100000000000010000010111111111111111111111111111111100000000010000100001100000000001000000000000100001001110000000000010000000000001000011111100000000000100000000000010001111110000000011111000000000000100011110100000111111110000000000001001111001000001111111100011111101110011100010000111111111000000011111111111111111111111111111110000000001000010001100111111111100000000000010000100111000111111110000000000100100001111110001111111000000011111111000111111000001111100000001111111110011111010000000000000000011111111100111000100000000000000001111111111011110001000000000000000011111111111111111111111111111111111111111111000010000000000000000000001111111100000100000000000000000000011111110000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111000000000110000000000000000111111111111111111111111111111100000000000000000000000000000000000,sharp
0000000000001111111111110011111111100000000000011111111111011111111111000000000000111111000011111111111110000000000001111000111111111111100100000000000010000111111111111100001000000000000101111111111111100000010000000000001111111111111000000001100000000000011111111111000000000001000000000000111111100100000000000010000000000001111110001000000000000101100000000011001100010000000000001110000000000100001001110000000000011100000000001000111111100000001100101000000000011001111111000001111111110000000000100111111100000111111111000000000001101110001000011111111110000000000010010100010001111111110100000001001111111111111111111111111111111111111110010001100111111111000000000000011000100011001111111100000000000000100001011110001111110000000000000001000111111100011110000000000000000010011111110000000000000000000000000100111100100000000000000000000000001101110001000000000000000000100111111011111111111111111111111001111111110011000100000000000000000000000001100010000000000000000000000000000011000100000000000000000000000000000110000000000000001111100000000111111100000000000001111111100000011111111000000000000111111111000001111111110000000000001111111110000111111111101111111111111111111111001111111111000000001001111111110,sharp
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000011111000000000000000000000000000000011110000000100010000000000000000000111000000000101100000000001000000001110000000001111000000100000000000011100000000011100000001000100000000010000000000111000000010001000000000100000000001110000000100011100000001000000000011100000001001111000000000000000000010000000011111110000000000000000000100000001111110000000111111000000000000000111111100000111111110000000000000001110001000011111111110100111110000001100011000111111111111111111111111111111111111111111110001111111100000010001110011111111100111111111000000101111101111111110001111111110000011111111011111111000011111111100001111111000111111000001111111110000011111100001011000000011111111100000111000000010000000000111111100000011100000000100000000011111111111111111111111111111111111010000000000000010000000010000000000100000000000000100000000100000000001000000000000001000000001000000000010000000000000000000000010000000000100000000000000000000000100000000001000000000000000000000001000000000010000000000000000000000010000000001111111111111111111111110111111111101000000000000000000000011000000010,sharp
0111111111000000000000000011111111011111111110000000000000001111111110111111111100000000000000111111111101111111110000000000000001111111111011111111000000000000100011111111110111111110000000000001000111111111001111111111111000100011111111111100011111111111110001000111111111111111101111111100000010001111111101111111011111111000000100111101000000000011111111110000001011111010000000000111111111100000011111100100000000001111111111000001111110001001111100011111111100000111110100010111111110111111110000001110001000111111111101111111000000000000010001111111111011111111111111111111111111111111110100000000000000000001100111111111110000000000000001001111011111111110000000000000000011111110011111111000000000000000001111111000111111100000000000000000011111100001000000000000000000000001111001000010000000000000000000000011100010000100000000001111111111111111111111111111111111000000000000000010000000010000000001000000000000000000000000100000000000000000000000001000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111100000001111101011011111111110011110111111100000000000000000000000000000000000,sharp
1111111110000000000000000011111111111111111100000000000000001111111111111111111000000000000000011111111111111111100000000000000000111111111111111111000000000000000001111111110111111000000000000000100011111111101111111111100000000000011111111111111111111111000001000010111111111111000111110000000010000000010000000000111111100000000100001100100000000011111111100000001000111001000000000111111111000000010011110010000000001111111110000000111111100100000000011111111100000011111100001000111111111111111000001111111000010111111111111111100000011100010000111111111111111110000000111001100111111111111111111111111111111111111111111111110000000000000000100001100111111111100000000000000001001111001111111111000000000000000011111110011111111000000000000000000111111000101111100000000000000000111111100001000000000000000000000001111001000010000000001110000000000011100010000100001011111111111111111111111111111111111111000000000000000010001000010000000000000000000000000100000000100000000000000000000000001000000001000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000010000000001111110100111111111111111111111111100111111101110110110100011111000000,sharp
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000001111100000000100010000000000000001111111110000001000100000000000000111111111100000010001110000000000001111111111000000101111100000000000011111111110000001111111000000011110111111111000000111111100000011111111111111100000011111110000001111111111111111000000111100100000111111111111111111111001100001001111111111111111111111110000000010011111111111100000000000000001000111001111111111000000000000000000111100011111111100000000000000001111111000111111110000000000000000011111110001111110000000000000000011111111000010000000000000000000000111110100000100000000000000000000001110001100001000000000111111111110100100011101111111111111111111111111111111111111111111111100000000000000010000000001000000000000000000000000100000000010000000000001111000000001000000000100000000001111111000000000000000001000000000111111110000000000000000010000000001111111110000000000000000100000000011111111111001111111111111111111111,sharp
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000010000000000000000011111000000001000100000000000000011111111100000010001000000000000000111111111000000100011100000000000001111111110000001011111000000000000011111111100000011111110000000111100111111110000001111111000000111111101111111000000111111100000011111111011111110000001111001000001111111111111111111110011000010011111111111111111111111100000000100111111111111100000000000000010001110011111111110000000000000000001111000111111111000000000000000011111110001111111100000000000000000111111100011111100000000000000000111111110000100000000000000000000001111101000001000000000000000000000011100011000010000000000111111111101001000111011111111111111111111111111111111111111111111111100000000000000100000000010000000000000000000000001000000000100000000000011110000000010000000001000000000011111110000000000000000010000000000111111100000000000000000100000000001111111100000000000000001000000000011111111110011111111111111111111111,sharp
0110000000000000000000000011100000001100000000000000000000010000100000011000000000000000000000101001000000110000000000000000000001110110000000000000000000000000000000011000000000000000000000000010000001100000000000000000000000000100000110010000000000000000000110001000001111100000011111000000001100010000000000000001111111000000011000110000000000000011111110000000010011100000000000000111111110000000001111000000000000001111111000000011111110000000100000011111110000001111111000000011111000111111000000111111100000011111111001111110000000110000000001111111110011111000000001100000000011111111100111111111111111111111111111111111110000000000000011000110011111111111100000000000000100111100111111111000000000000000001111111000111111110000000000000000111111100011111110000000000000000001111110000100000000000000000000000011000100001000000000000000000000000110001000010000000000011111111111111111111111111111111111000000000100001100100001000001111110000000000000010000000000000000000000000000000001000000000100000000000000110000000000000000001000001000001111110000000000000000010011111100011111110000000000000000111111111100111111100000000000000001111111111001111111111111111111111111111111110011111111111111111111111111111111111,sharp
0011100000000000000000000001111000000111000000000000000000000010011000001110000000000000000000001110110000011100000000000000000000011101100000000000000000000001000000000011000000000000000000000011000000011000000000000000000001000100000001100000000111100000000010001000000011111000111111110000000100010100000000000001111111100000001000111000000000000011111111000000010011110000000000000111111110000001111111000000000000001111111100000111111100000001111110011111110000001111101000000111111110111111000000011100010000011111111101111110000000111000100001111111111011111111111111111111111111111111111000000000000001110011111111111111110000000000000001001111001111111110000000000000000011111100011111111000000000000000001111111000111111000000000000000000111111100001000000000000000000000001110001000010000000000000000000000011100010000000000000001111111111111111111111111111111111100000000000000110001011111101111010000000000000001100000000100000000000000000000000010000000000000000000000111100000000000000000100000000000111111100000000000000000001111111001111111100000000000000000111111111011111111000000000000000011111111110111111111111111111111111111111111111111111110010111111111111111111111111111110000000000000000111111111100,sharp
0000000000000000000000000000000001001111110000000000000000000011111110111111100000000000000000001111111101111111100000000000000000111111111011111111100000000000000011111111110111111111111111111111111111111111111111111000100100000100011111111111011111110000000010001000011111111110111111000000000100000000111111110101111001000000001000000000111111001000000000000000010001110000000000010000000000000000101111100000000000100000001000000001111111000000000001011111111111111111111111111111111111000001111111111111111111111111111110000000000000111100100000111111111000000000000000010001000001111111110000000100000000100010000111111111100111111000000001000111001111111111011111110000000010011110111111111100111111110000000111111100111111111001111111111110111111111111111111111111111111111111111111111111111111111111111100000011110010000000000000001111111000000110000100000000000000011111100000000000001000000010000000111100000000000000010000001100000000000000000000000000000000110110000000000000000000100000000001011000000000000000000000000000000100110000000000000000000000000000011001100000000000000000000000000000111111100000000000000000000000000000000110000000000000000000000000000000011110000000000000000000000000000000000000000,sharp
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000010000000000000000000000010000000000100000000000000000000000100000000001011111111111111111111011110111111011101110001000111001111111111111111111000000000000000000000110000000011101000111000000000100111100000000110010011110000000001111111000000000100110011000000000111111000000000001001100000000000001111000000000000010011000000000000011000000000000000111111111111111111111101111111111111111110000000000000111111111111111111111100110000000001000111000001011110110011100000000010011110100010110001000111000000000111111001000100100010000000000000011111100010001101000100000000000001111000000100111010000000000000000011100010001111110100011111111111111111111111111111111111111111001001100011111111111111111110000000000000000000000111000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000011100000000000000000000000000000111111000001111111111111111100000011111111110110001000000000001111111111111111111,sharp
0000000000000001111100000000000000000000000000000000001110000000000000000000000000000000000011000000000000000000000000000000000001100000000000000000000000000000000000100000000000000000000000000000000000100000000000111111000010000000000000100000000011111111000110000000000000100000001111111110001000000000000000000000011111111100010000000000000001000011111111111111111111111110000000000011111111100001000111000000000000000111111110000011111110000000000000001111111000000111111100000011100000010000000000001111111000011111110000100000000000011100010001111111100001000000000000100001100111111111100111111111111111111111111111111111110100000000000010000110011111111100001000000000000100001100111111110000010000000000001001111001111111000000100000000000011111110001111100000001000000000000111111100000000000000010000000000001110001000000000000000100000000000011000110000000111110011111111111111111111111111111111111010111111110000000001000000000000000111111111100000000010000000000000001111111111000000000100000000000000011111111110000000000000000000000000111111111000000000000000000000000001111111110000000000000000000000000011111111110101010100011111111111101111111111111111111111111111111111101000000000000000000000011111111000,natural
0000000000110110011000000001101101111111111111000000001011111110111111000000000010000000000000000000000100000000000000000000000000000000001000000000001000000000000000000000010000011111010000000000000000000000100001111111100000000000000000000001001111111111000000000000000000000010011111111111111111111111111111111111111111111100001000011000000000001011111111111000010001110000000000010011111111010000101111100000000000100111111100100001111100000000011001000000000001000111111000000011111110000000000000001110010000001111111100000000001100111000000000111111111010111111111111111111111111111111111111111111110000110011100111111111100000000000000001000111001111111111000000000000000011111110011111111010000000000100000111110000011111000000000000000000011110100000000000000000000000010001111001000000000000000000000000100010100010000000000000001111111111111111111111111111111111100111111110000010000000000000000000001111111100000100000000000000000000111111111000000000000000000000000001111111110000000000000000000000000111111111100000000000000000000000001111111110000000000000000000000000001111111000000000000000000000000000111111111111111111111111111111111110000000000000000000000000011111110000010000000000000000000001111111100,sharp
0000000110000010000000000000000011000000001110000010000000000000000110000000011111000010000000000000001110000000100111000100000000000000011100000000000011001000000000000000110000000000000011010000000000000001100000000000000011100000000000000011000000001000000011000000000000000110000000000000000110000000000000001100000001000000000100001000000000010000000000000000001000100000000000100000000000000000010001000000000001000000000000000000100011000000000010000000000000000001001110000000000100000000000000000111111100000111111110000001000000001111110000011111111000000010000000111100000001111111100000000100000001100000000111111111001111111111111111111111111111111111110010010000000000000000111111111111000000100000000000011101111111110000000001000000000001111011111111000001111110000000011111110101111000000111111100000001111110001000000000001111111000000011110100110000000000011111110000000110001001100000000000111111111101011111111111111111111111111111100000001000100010000000000011111100010000010000000100000000000111100000001100100000001000000000011110000000000011110000010000011111000000000000000000111111111111110000000000000000000000000001000000000000000110111111111000000010000000000011111111111111111111111111111111111,sharp
0000000010000000100000000000000001000000000100000001100000000000000010000000001000000011000000000000000100000000011000000010000000000000001000000000110000000010000000000000010111111111111111111111111111111111110111111111111111111101111111110001000000000100000001110010000000000010000000001000000011100100000000000100000000000000000110001100000000001000000000110000001100111000000000010000000001000000011111110000000000100000000011000000111111000000000001011111111111111111111111111111111111000000001100000111101111111111111100000000011000001100001000011111111000000000110000001000010001111111110000000001000000011000110111111111100000000010000000110011101111111111000000000110000000111111011111111100000000001000000011111100111111110001111111111111111111111111111111111100111111110000011110110010010000000011111111100000110001100100000000001111111111000000100000001000000000011111111110000001000100010000000000111111111100000010000000100000000001111111100000100100000001000000000011111111000000110000000010000000000111111000000000011000000100000000000011000000000000011000001000000000000000000000000000000110010000000000000000000000000000000011100000000000000000000000000000000001111000000000000000000000000000000010011111000,sharp
1111111111111111111110000000000000111111111111010000000000000000000001000000000000100000000000000000000010000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000000100000000000010000000011000000000001000000000000000000000110000000000010000000000001000010001100000000000100000000000010000100011100000000001000000000000100001000111000000000010000000000001000010011110000000000100000000110010000111111100000111111000000111111100011111110000111111111000011111111001111101000011111111110001111111110011110010000111111111100111111111111111000100011111111111111111111111111111111111111111111110011111111110000100010001111111111000111111111000001001111011111111100000111111100000011111100011111100000000111100000001111111000011110000000000000000000111111100000000000000000000000000001111101000000000000001000000000000011100010000000000000011111111111111111111111111111111111000000000000000110001000000000000000000000000000001100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111110110111111111111111111,sharp
0000000000000000011111111111111111111100111110000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000010000000000001000000000000000000000100000000000010000000000000000000001100000001100110011111111111101111111111110111011111100001000000000000100000000100011100000000000000000001000000001011111000000000000000000010000000011111110000000000000000000100000001111110000000111111000000001000000111110100000011111110000000010000001111001000001111111100000000100000011000010000011111111111111111111111111111111111111111110000100010000000000001100011111111100000000100000000000111100111111111000000001000000000111111001111111100000000010000000111111000011111110000000000100000011111110000100000000000000001000001111100100001000000000000000010000001100001000010000000011111111111111111111111111111111111001011101100000010000100001100000000000000010000000100000000010000000000000000100000001000000000100000000000000001000000010000000001000000000000000010000000000000000010000000000000000100000000000000000100000000000000001000000000000000001000000000000000111101000100000001111111111111111111111111111111111111111111111,sharp
1110011001111111100100111110000000011101111111111111111111111111111111111001100001111111111111011111111011110111000011111110111100001111000011101110000111111001111110011111000111011100001111110011111000111110001110111000011111100111110001111100011101110000111111000111000011111000111011100001111110000000000111110001110111111111111111111111111111111111101110000111111100000000011111100111011100001111110010000000111110001110111000111101100111000001111100011101110001111011011111000011110000111011100011110110111110001111000001110110000111101101111110111110000011101110001111011111110000000000000111011111111111111111011111111111111110110000111111111110000000110000011101110001111111111110000000000000111011100011110110111111111110000001110111000111101101111100001111000011101110001111011011110000011110000111011000011110100111100000111110001110111000111101100110000001111100011101111111111111111111111111111111111011100111111111111111111111111111110111000111111110000000001111100011101100001111011001110000011111000111011000011110110111110000111110001110110000111101101111100001111100011101100001111011011111000011111000111011100011110110111110000111100001110111111111111111111111111111111111101110111111111111111111111111111,background
0000111110111000011111100011100001100001111101110000111111000000000011000011111011111111111111111111111110000111110111000011111110000000001100001111101110000111111001000000011000011111011100011110110011100000110000111110111000111101101111100001100001111101110001111011011111000111000011111011000011110110111111011110000111110111000111101111111000000000001111101111111111111111101111111000011111011000011111111111000000010000111110111000111111111111000000000001111101110001111011011111111111000011111011100011110110111110000110000111110111000111101101111000001100001111101100001111010011110000011000011111011100011110110011000000110000111110111111111111111111111111100001111101110011111111111111111111000011111011100011111111000000000110000111110110000111101100111000001100001111101100001111011011111000011000011111011000011110110111110000110000111110110000111101101111100001100001111101110001111011011111000011000011111011111111111111111111111110000111110111011111111111111111111100001111101110000111111101111011100000011111011000000000000000000000000000111110110000000000000000000000000001111101100000000000000000000000000011111011000000000000000000000000000111110110000000000000000000000000001111101100000000000000000000000,background
